customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,TotalCharges
C00221,Male,1,Yes,Yes,25,No,No phone service,Fiber optic,No,Yes,Two year,No,Mailed check,81.79,No,2061.38
C00222,Female,0,No,Yes,28,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer,22.14,Yes,660.62
C00223,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,76.44,Yes,410.49
C00224,Female,1,Yes,Yes,36,Yes,No,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer,73.62,No,2662.53
C00225,Female,0,No,No,32,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Electronic check,36.86,Yes,1186.53
C00226,Male,0,No,No,45,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,112.28,No,5064.32
C00227,Female,1,Yes,No,60,No,No,Fiber optic,Yes,No internet service,One year,No,Mailed check,26.45,No,1614.25
C00228,Male,0,No,No,40,Yes,No phone service,DSL,No,Yes,Month-to-month,No,Mailed check,23.2,No,953.4
C00229,Male,0,Yes,No,17,Yes,No phone service,Fiber optic,No internet service,No,One year,Yes,Mailed check,104.98,No,1798.16
C00230,Female,0,No,Yes,15,Yes,Yes,DSL,Yes,No,Month-to-month,No,Bank transfer,102.87,Yes,1550.91
C00231,Female,0,Yes,Yes,50,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,58.02,No,2918.53
C00232,Female,0,Yes,No,36,No,No,Fiber optic,Yes,No internet service,One year,Yes,Credit card,116.51,No,4202.31
C00233,Female,0,Yes,Yes,13,Yes,No,DSL,Yes,No,Two year,Yes,Mailed check,116.52,No,1540.07
C00234,Female,0,Yes,Yes,67,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer,30.62,No,2073.22
C00235,Female,1,Yes,Yes,29,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,No,Bank transfer,66.43,No,1948.91
C00236,Female,0,No,No,59,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,23.39,No,1393.07
C00237,Female,1,No,No,52,Yes,Yes,DSL,No internet service,Yes,One year,Yes,Credit card,54.13,No,2819.43
C00238,Male,0,Yes,No,35,Yes,No phone service,Fiber optic,No,No,One year,Yes,Credit card,25.24,Yes,912.71
C00239,Female,0,Yes,No,29,Yes,Yes,DSL,No internet service,No internet service,One year,Yes,Credit card,34.24,No,1041.66
C00240,Female,0,No,No,63,Yes,No phone service,DSL,Yes,No internet service,Two year,No,Credit card,108.16,No,6847.52
C00241,Male,0,No,No,13,Yes,No,DSL,No,Yes,Month-to-month,Yes,Mailed check,103.28,Yes,1387.04
C00242,Female,0,No,Yes,22,Yes,Yes,Fiber optic,No,No internet service,Two year,No,Credit card,104.65,Yes,2307.12
C00243,Male,1,No,Yes,47,Yes,No phone service,DSL,No,Yes,Month-to-month,Yes,Mailed check,21.3,No,1004.14
C00244,Male,0,No,Yes,27,Yes,No phone service,DSL,No internet service,No,Two year,No,Credit card,75.49,No,2076.53
C00245,Female,0,Yes,Yes,6,Yes,No phone service,No,Yes,No,Two year,Yes,Mailed check,96.18,No,599.81
C00246,Male,0,Yes,Yes,41,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Mailed check,87.86,No,3643.61
C00247,Male,0,No,Yes,9,Yes,No,Fiber optic,Yes,Yes,Two year,No,Credit card,68.56,No,641.08
C00248,Male,0,No,No,67,Yes,Yes,DSL,No internet service,No internet service,One year,Yes,Bank transfer,30.3,No,2033.83
C00249,Male,0,No,No,43,No,No,DSL,No,No,One year,No,Credit card,96.17,No,4158.0
C00250,Female,0,No,No,12,Yes,Yes,Fiber optic,No internet service,No internet service,Two year,No,Mailed check,107.88,No,1327.86
C00251,Male,0,No,No,32,Yes,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,45.11,No,1469.35
C00252,Female,0,No,No,31,Yes,Yes,DSL,No internet service,Yes,Two year,No,Bank transfer,72.5,No,2258.36
C00253,Male,0,No,No,47,No,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,67.53,No,3220.12
C00254,Male,0,No,No,4,Yes,No phone service,DSL,No internet service,No internet service,Month-to-month,No,Electronic check,92.05,No,401.47
C00255,Male,1,No,Yes,60,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer,111.53,Yes,6718.12
C00256,Male,0,Yes,Yes,2,Yes,Yes,DSL,No,No,Month-to-month,No,Bank transfer,63.76,No,151.27
C00257,Female,0,No,No,23,Yes,No,DSL,Yes,No,One year,Yes,Credit card,64.71,No,1518.96
C00258,Female,0,No,No,33,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Mailed check,40.83,No,1370.62
C00259,Male,0,Yes,Yes,41,Yes,No phone service,No,No,No internet service,Two year,No,Electronic check,36.1,No,1495.52
C00260,Male,1,Yes,Yes,19,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,21.9,No,435.53
C00261,Female,0,Yes,No,40,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,100.58,Yes,4032.82
C00262,Male,0,No,Yes,19,Yes,No,Fiber optic,Yes,No,Two year,Yes,Credit card,58.64,No,1152.23
C00263,Male,0,No,No,5,Yes,No phone service,No,No,No,Two year,No,Mailed check,25.4,No,167.31
C00264,Male,0,No,Yes,56,Yes,No phone service,Fiber optic,No internet service,Yes,One year,No,Credit card,73.67,No,4162.24
C00265,Female,0,No,No,41,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,51.87,Yes,2149.83
C00266,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,Two year,No,Credit card,116.12,No,2797.62
C00267,Female,0,No,No,40,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,63.23,No,2577.33
C00268,Male,0,No,Yes,40,Yes,No phone service,No,No internet service,No,Two year,No,Credit card,28.38,No,1173.74
C00269,Male,0,Yes,No,2,Yes,No phone service,No,No,Yes,One year,No,Credit card,82.46,No,203.72
C00270,Female,1,No,No,42,Yes,Yes,DSL,Yes,No internet service,Two year,Yes,Mailed check,98.14,No,4153.1
C00271,Female,0,No,No,45,Yes,No,Fiber optic,No,Yes,One year,Yes,Bank transfer,76.71,No,3466.06
C00272,Female,0,No,No,56,Yes,No,Fiber optic,No internet service,No internet service,One year,No,Bank transfer,96.26,No,5399.71
C00273,Female,0,No,No,50,Yes,No,DSL,No internet service,No internet service,One year,No,Credit card,48.27,No,2419.1
C00274,Male,1,Yes,No,4,Yes,No,No,No internet service,No,One year,Yes,Mailed check,71.66,No,317.81
C00275,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,101.53,No,7319.12
C00276,Male,1,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,25.59,No,377.01
C00277,Female,0,Yes,No,38,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,44.2,No,1720.58
C00278,Male,0,No,Yes,69,Yes,Yes,DSL,No,No internet service,One year,Yes,Electronic check,81.32,No,5625.57
C00279,Female,0,No,No,37,Yes,Yes,DSL,No internet service,Yes,One year,Yes,Electronic check,69.11,No,2570.35
C00280,Female,0,No,No,38,No,No,DSL,No internet service,No internet service,One year,No,Mailed check,95.73,No,3673.61
C00281,Female,0,Yes,No,51,Yes,No,Fiber optic,No internet service,No internet service,Two year,Yes,Credit card,35.99,No,1861.53
C00282,Female,0,Yes,No,2,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,103.58,No,235.28
C00283,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Bank transfer,80.47,No,2259.6
C00284,Female,0,No,No,30,Yes,No phone service,DSL,No,No,Month-to-month,No,Bank transfer,38.53,Yes,1170.19
C00285,Male,0,No,No,65,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Electronic check,23.71,No,1559.62
C00286,Male,0,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,117.18,No,5204.42
C00287,Male,0,Yes,No,72,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,62.84,No,4526.55
C00288,Male,0,No,No,21,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,45.03,Yes,988.39
C00289,Female,0,No,No,9,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card,36.21,No,332.15
C00290,Male,0,No,No,20,Yes,No phone service,No,No internet service,No internet service,Month-to-month,No,Mailed check,42.66,No,902.59
C00291,Male,1,Yes,No,16,Yes,No,DSL,No internet service,No internet service,Two year,Yes,Bank transfer,67.46,No,1089.01
C00292,Male,0,Yes,No,66,Yes,No,Fiber optic,No,No,Two year,Yes,Electronic check,104.14,No,6887.7
C00293,Female,0,Yes,Yes,6,Yes,Yes,DSL,No,Yes,One year,No,Mailed check,39.06,Yes,275.83
C00294,Female,0,Yes,No,35,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,55.19,No,1949.55
C00295,Female,1,No,No,66,Yes,Yes,Fiber optic,No,No internet service,Two year,Yes,Mailed check,98.53,No,6535.39
C00296,Female,0,No,Yes,29,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,85.1,No,2497.1
C00297,Male,0,No,Yes,70,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,20.9,No,1497.31
C00298,Male,1,Yes,No,28,Yes,No phone service,Fiber optic,No internet service,No,One year,Yes,Bank transfer,43.28,No,1253.01
C00299,Female,0,No,No,71,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,30.87,No,2206.74
C00300,Male,0,No,No,32,Yes,No phone service,DSL,No,No,Two year,Yes,Mailed check,22.17,No,753.13
C00301,Male,0,No,No,58,No,Yes,Fiber optic,No internet service,No,Two year,No,Mailed check,113.67,No,6641.61
C00302,Male,0,No,No,19,Yes,No phone service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,80.72,No,1567.32
C00303,Female,0,No,No,28,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Credit card,72.72,No,2064.47
C00304,Female,0,Yes,Yes,52,No,No,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,104.87,Yes,5502.41
C00305,Male,0,No,No,0,Yes,Yes,DSL,No internet service,Yes,Two year,Yes,Electronic check,77.74,No,4.58
C00306,Female,1,No,Yes,33,Yes,No,DSL,No,Yes,Month-to-month,Yes,Credit card,76.35,No,2538.78
C00307,Female,0,Yes,No,43,No,No phone service,DSL,Yes,No,Month-to-month,Yes,Electronic check,38.39,No,1662.57
C00308,Female,0,Yes,No,13,Yes,No phone service,No,No internet service,Yes,Month-to-month,No,Electronic check,80.66,No,1052.67
C00309,Female,0,No,No,36,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card,85.47,Yes,3120.15
C00310,Female,0,No,No,34,Yes,Yes,No,No,No internet service,Two year,Yes,Electronic check,107.02,No,3655.83
C00311,Male,0,No,Yes,58,Yes,No phone service,Fiber optic,No,Yes,Two year,Yes,Bank transfer,60.96,No,3542.58
C00312,Female,0,No,No,23,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,38.6,No,906.95
C00313,Male,0,Yes,Yes,64,Yes,No phone service,No,Yes,No,Month-to-month,No,Electronic check,75.5,No,4850.99
C00314,Male,0,No,Yes,5,No,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,116.23,No,587.46
C00315,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,Two year,No,Mailed check,25.61,No,1742.48
C00316,Male,0,No,Yes,37,Yes,No phone service,No,Yes,Yes,Month-to-month,Yes,Mailed check,18.35,No,684.06
C00317,Male,0,No,No,0,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,21.63,No,10.12
C00318,Male,0,No,No,40,Yes,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer,101.97,Yes,4114.96
C00319,Female,0,Yes,Yes,30,Yes,No phone service,DSL,Yes,Yes,Month-to-month,No,Mailed check,18.11,No,558.48
C00320,Female,1,No,Yes,35,Yes,No,Fiber optic,Yes,Yes,One year,Yes,Mailed check,40.38,No,1445.56
C00321,Male,0,No,No,72,Yes,No phone service,DSL,Yes,No,Month-to-month,Yes,Credit card,117.13,No,8443.89
C00322,Female,0,Yes,No,53,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,93.33,No,4972.95
C00323,Female,0,No,No,30,Yes,No phone service,DSL,No,Yes,Two year,Yes,Mailed check,40.1,No,1208.15
C00324,Female,0,Yes,No,28,Yes,No phone service,Fiber optic,No internet service,No,Two year,No,Mailed check,40.41,No,1133.64
C00325,Female,0,No,No,2,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,No,Electronic check,64.29,No,156.09
C00326,Male,1,Yes,No,57,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,25.67,Yes,1502.1
C00327,Male,1,Yes,Yes,60,Yes,Yes,Fiber optic,No internet service,No,Two year,Yes,Mailed check,83.96,No,5072.78
C00328,Female,0,Yes,No,5,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Credit card,68.16,Yes,379.45
C00329,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,No internet service,One year,Yes,Bank transfer,60.35,No,1170.88
C00330,Male,0,Yes,No,60,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,67.52,No,4086.03
C00331,Male,0,Yes,No,45,Yes,No,DSL,Yes,Yes,Month-to-month,No,Bank transfer,45.46,No,2049.78
C00332,Female,0,No,No,12,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Bank transfer,39.57,No,516.6
C00333,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No,Month-to-month,No,Bank transfer,24.92,Yes,565.19
C00334,Female,0,No,No,30,Yes,No phone service,DSL,No internet service,No internet service,Month-to-month,Yes,Credit card,81.17,Yes,2478.8
C00335,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,Two year,Yes,Mailed check,67.9,No,232.6
C00336,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Credit card,89.82,Yes,5843.3
C00337,Male,1,Yes,Yes,15,Yes,No,Fiber optic,Yes,Yes,One year,No,Bank transfer,108.33,No,1645.89
C00338,Female,0,No,No,30,Yes,Yes,DSL,Yes,No internet service,One year,Yes,Electronic check,118.3,No,3589.23
C00339,Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,40.97,Yes,1937.72
C00340,Male,0,Yes,No,42,Yes,Yes,No,No,No internet service,Two year,Yes,Mailed check,34.96,No,1477.43
C00341,Female,1,Yes,Yes,3,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer,110.12,No,331.22
C00342,Male,1,Yes,No,61,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,58.56,No,3606.58
C00343,Female,0,No,Yes,47,Yes,No phone service,No,Yes,Yes,Month-to-month,No,Bank transfer,99.15,No,4678.82
C00344,Male,0,No,No,27,Yes,No,Fiber optic,Yes,No internet service,Two year,Yes,Bank transfer,31.67,Yes,863.84
C00345,Male,0,Yes,No,15,Yes,No phone service,No,No,Yes,One year,Yes,Electronic check,47.78,No,746.74
C00346,Male,0,No,Yes,68,Yes,No,Fiber optic,No,No internet service,One year,Yes,Credit card,19.12,Yes,1307.35
C00347,Female,0,Yes,No,29,Yes,Yes,No,No,No,One year,No,Mailed check,117.98,No,3457.65
C00348,Female,0,Yes,No,64,Yes,No phone service,DSL,No internet service,No internet service,One year,Yes,Bank transfer,18.57,No,1217.64
C00349,Male,0,Yes,No,68,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Credit card,35.34,No,2415.48
C00350,Female,0,Yes,No,13,Yes,No phone service,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,74.31,No,1009.75
C00351,Male,0,No,No,33,Yes,Yes,DSL,No,No,One year,No,Credit card,103.89,No,3456.32
C00352,Male,1,Yes,No,55,Yes,Yes,DSL,No internet service,Yes,Two year,No,Bank transfer,98.2,No,5407.45
C00353,Female,0,No,No,28,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card,43.57,Yes,1255.9
C00354,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Two year,No,Credit card,106.9,No,2581.33
C00355,Male,0,No,No,65,Yes,Yes,No,No internet service,Yes,One year,Yes,Electronic check,25.03,No,1665.69
C00356,Female,0,No,Yes,39,Yes,No phone service,DSL,No,Yes,One year,No,Mailed check,51.52,No,2029.35
C00357,Female,0,No,No,14,No,No phone service,Fiber optic,No,No,Month-to-month,No,Electronic check,44.57,Yes,627.76
C00358,Male,0,No,No,31,Yes,No,DSL,No,Yes,One year,Yes,Bank transfer,84.24,No,2642.95
C00359,Male,1,Yes,No,19,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,21.86,No,430.86
C00360,Female,0,No,No,52,Yes,Yes,Fiber optic,No internet service,No internet service,One year,No,Credit card,104.29,No,5470.18
C00361,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,One year,Yes,Bank transfer,115.1,No,7638.1
C00362,Male,0,No,No,48,No,No phone service,DSL,No,Yes,Month-to-month,No,Credit card,41.86,Yes,2026.97
C00363,Female,0,No,No,66,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Credit card,109.1,No,7201.9
C00364,Male,0,No,No,0,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,No,Credit card,109.53,Yes,26.88
C00365,Male,0,Yes,Yes,38,Yes,Yes,No,Yes,No internet service,Two year,No,Credit card,81.26,No,3120.17
C00366,Female,0,No,No,60,No,No,DSL,Yes,Yes,Month-to-month,Yes,Credit card,69.21,No,4186.74
C00367,Female,0,Yes,No,54,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,96.24,No,5214.43
C00368,Male,0,Yes,No,68,Yes,No,Fiber optic,Yes,No,One year,No,Bank transfer,70.32,No,4788.84
C00369,Male,0,Yes,No,1,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.17,No,121.14
C00370,Female,0,No,Yes,16,No,Yes,DSL,No,No internet service,Two year,No,Credit card,27.37,No,462.29
C00371,Female,0,No,Yes,28,Yes,No,DSL,No internet service,No,Month-to-month,No,Mailed check,46.8,No,1360.11
C00372,Female,0,No,No,3,Yes,No,Fiber optic,No,No,One year,No,Electronic check,57.83,No,202.22
C00373,Female,0,No,No,72,Yes,No phone service,No,No,Yes,Month-to-month,Yes,Electronic check,38.71,No,2796.2
C00374,Male,1,No,No,63,Yes,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Credit card,41.27,No,2618.09
C00375,Female,0,No,No,42,Yes,Yes,DSL,No internet service,No internet service,Two year,No,Bank transfer,94.93,No,4013.62
C00376,Female,0,No,Yes,11,Yes,No,Fiber optic,No,No internet service,One year,No,Credit card,35.53,No,432.71
C00377,Male,1,Yes,Yes,49,Yes,No phone service,No,No internet service,No,Month-to-month,Yes,Credit card,29.33,No,1461.22
C00378,Female,0,No,No,67,Yes,No phone service,Fiber optic,No,Yes,Two year,Yes,Mailed check,46.32,No,3143.46
C00379,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Two year,No,Electronic check,34.17,No,2057.99
C00380,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,38.51,No,2791.82
C00381,Female,0,No,No,50,No,No,No,No,No internet service,One year,No,Bank transfer,97.08,No,4879.95
C00382,Female,0,No,No,4,Yes,Yes,Fiber optic,No internet service,No internet service,Two year,Yes,Electronic check,62.55,Yes,251.38
C00383,Male,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,61.84,No,1707.64
C00384,Male,0,Yes,No,9,Yes,Yes,DSL,No,Yes,One year,No,Electronic check,71.01,No,680.7
C00385,Female,0,No,No,51,Yes,Yes,Fiber optic,No internet service,No internet service,One year,No,Credit card,27.0,No,1393.21
C00386,Male,1,Yes,Yes,16,Yes,Yes,Fiber optic,No internet service,Yes,One year,No,Credit card,117.7,Yes,1931.11
C00387,Male,0,Yes,No,64,Yes,No phone service,DSL,Yes,No internet service,One year,Yes,Credit card,103.56,No,6664.37
C00388,Male,1,Yes,No,20,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,47.57,No,992.87
C00389,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,23.73,Yes,1290.43
C00390,Male,0,No,No,48,Yes,No phone service,DSL,No internet service,No internet service,Two year,Yes,Credit card,80.35,No,3897.77
C00391,Male,0,No,No,21,Yes,No phone service,No,No internet service,No internet service,Two year,No,Mailed check,77.8,No,1682.95
C00392,Female,0,Yes,Yes,68,Yes,Yes,DSL,Yes,No,Two year,Yes,Bank transfer,49.3,No,3394.88
C00393,Female,0,Yes,Yes,63,No,No phone service,Fiber optic,No,No,Month-to-month,No,Electronic check,52.4,No,3324.88
C00394,Male,0,Yes,Yes,35,Yes,No phone service,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer,71.1,Yes,2520.31
C00395,Female,0,No,No,20,Yes,No phone service,No,Yes,No internet service,Month-to-month,No,Mailed check,106.8,No,2164.98
C00396,Female,1,No,Yes,55,Yes,No phone service,No,No,Yes,One year,Yes,Bank transfer,29.03,No,1622.07
C00397,Female,0,Yes,No,72,Yes,No,Fiber optic,No internet service,Yes,One year,Yes,Bank transfer,69.49,No,5041.77
C00398,Female,0,Yes,Yes,47,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Bank transfer,62.14,Yes,2942.52
C00399,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer,65.11,No,1122.36
C00400,Female,0,No,Yes,14,No,Yes,No,Yes,No,Two year,Yes,Bank transfer,109.89,No,1540.57
C00401,Female,0,Yes,No,43,Yes,No phone service,DSL,No,Yes,Two year,Yes,Electronic check,72.98,No,3142.54
C00402,Male,0,Yes,Yes,44,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,88.19,Yes,3891.44
C00403,Male,0,Yes,No,35,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,Yes,Electronic check,110.18,No,3864.0
C00404,Female,1,Yes,No,39,Yes,No phone service,DSL,No internet service,No,Month-to-month,No,Bank transfer,48.54,No,1894.49
C00405,Female,0,Yes,No,50,Yes,No phone service,DSL,No,No,Month-to-month,No,Credit card,54.23,No,2746.31
C00406,Female,0,No,Yes,29,Yes,Yes,DSL,No,No internet service,Two year,Yes,Bank transfer,40.88,No,1223.54
C00407,Female,0,No,Yes,25,Yes,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,83.84,No,2113.72
C00408,Female,0,No,No,30,Yes,Yes,No,No,No,Two year,No,Mailed check,43.63,No,1358.21
C00409,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No internet service,No internet service,One year,No,Electronic check,41.7,No,2322.9
C00410,Male,0,No,No,60,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,117.66,No,7064.6
C00411,Female,1,Yes,No,16,Yes,Yes,Fiber optic,No internet service,Yes,One year,Yes,Credit card,88.43,No,1433.12
